review_id,review_date,product_id,source,rating,review_text,sentiment_label,primary_aspect,verified_purchase,helpful_votes
RV00788,2025-01-23,P003,Retail Survey,5,The FitTrack Neo feels reliable and the display is excellent. Delivery was quick and I would recommend it.,positive,display,0,0
RV00789,2024-02-19,P002,Marketplace,2,"Bad experience. The SonicWave Lite has weak battery, confusing setup, and unhelpful service.",negative,battery,1,5
RV00790,2025-03-18,P003,Retail Survey,2,"Bad experience. The FitTrack Neo has weak battery, confusing setup, and unhelpful service.",negative,battery,1,9
RV00791,2025-09-16,P001,Support Follow-up,3,The PulseBottle Pro is acceptable. The build quality is average and delivery took the expected time.,neutral,build quality,1,9
RV00792,2025-12-13,P004,Marketplace,5,Excellent purchase. The AeroRun Flex has strong price and arrived in perfect condition.,positive,price,1,11
RV00793,2024-10-10,P004,MarketPulse Store,5,The AeroRun Flex feels reliable and the sole quality is excellent. Delivery was quick and I would recommend it.,positive,sole quality,1,0
RV00794,2024-02-14,P004,Marketplace,2,"Bad experience. The AeroRun Flex has weak sole quality, confusing setup, and unhelpful service.",negative,sole quality,1,0
RV00795,2024-06-12,P004,Retail Survey,5,Excellent purchase. The AeroRun Flex has strong price and arrived in perfect condition.,positive,price,1,0
RV00796,2024-11-21,P003,Support Follow-up,4,Very happy with the FitTrack Neo. The battery exceeded my expectations and the price feels fair.,positive,battery,1,1
RV00797,2024-06-30,P001,Marketplace,3,The PulseBottle Pro is acceptable. The temperature retention is average and delivery took the expected time.,neutral,temperature retention,1,0
RV00798,2024-10-01,P003,Retail Survey,4,Very happy with the FitTrack Neo. The price exceeded my expectations and the price feels fair.,positive,price,1,13
RV00799,2024-05-19,P003,Marketplace,4,The FitTrack Neo feels reliable and the fitness tracking is excellent. Delivery was quick and I would recommend it.,positive,fitness tracking,1,5
RV00800,2025-07-15,P002,Support Follow-up,5,The SonicWave Lite feels reliable and the sound quality is excellent. Delivery was quick and I would recommend it.,positive,sound quality,1,8
RV00801,2025-09-14,P004,Support Follow-up,4,"I have used the AeroRun Flex for several weeks. Great price, simple setup, and helpful service.",positive,price,1,15
RV00802,2024-10-16,P003,Marketplace,4,Very happy with the FitTrack Neo. The price exceeded my expectations and the price feels fair.,positive,price,1,0
RV00803,2024-10-03,P001,Support Follow-up,3,An ordinary experience with the PulseBottle Pro. The price is okay for the price.,neutral,price,1,11
RV00804,2025-05-09,P003,Retail Survey,5,"I have used the FitTrack Neo for several weeks. Great fitness tracking, simple setup, and helpful service.",positive,fitness tracking,0,15
RV00805,2024-03-23,P003,Marketplace,5,Very happy with the FitTrack Neo. The price exceeded my expectations and the price feels fair.,positive,price,1,11
RV00806,2024-02-11,P002,Marketplace,3,The SonicWave Lite is fine for regular use. The sound quality matches the listed specifications.,neutral,sound quality,1,0
RV00807,2025-12-27,P002,Marketplace,5,The SonicWave Lite feels reliable and the comfort is excellent. Delivery was quick and I would recommend it.,positive,comfort,1,10
RV00808,2025-04-05,P001,Support Follow-up,3,The PulseBottle Pro is fine for regular use. The lid seal matches the listed specifications.,neutral,lid seal,1,1
RV00809,2024-12-22,P004,Retail Survey,3,The AeroRun Flex is fine for regular use. The sole quality matches the listed specifications.,neutral,sole quality,1,8
RV00810,2025-07-29,P004,MarketPulse Store,5,The AeroRun Flex feels reliable and the fit is excellent. Delivery was quick and I would recommend it.,positive,fit,1,8
RV00811,2025-11-27,P003,MarketPulse Store,4,Very happy with the FitTrack Neo. The price exceeded my expectations and the price feels fair.,positive,price,1,9
RV00812,2025-09-09,P004,MarketPulse Store,2,"Bad experience. The AeroRun Flex has weak fit, confusing setup, and unhelpful service.",negative,fit,1,16
RV00813,2025-04-05,P002,Retail Survey,3,"I received the SonicWave Lite. It works as described, although the comfort is neither great nor poor.",neutral,comfort,1,1
RV00814,2025-06-21,P003,Retail Survey,5,"I have used the FitTrack Neo for several weeks. Great price, simple setup, and helpful service.",positive,price,1,12
RV00815,2025-01-02,P003,Marketplace,2,The FitTrack Neo costs too much for this level of fitness tracking. I requested a return.,negative,fitness tracking,1,8
RV00816,2025-06-25,P004,Support Follow-up,5,Excellent purchase. The AeroRun Flex has strong sole quality and arrived in perfect condition.,positive,sole quality,1,0
RV00817,2025-08-06,P002,Support Follow-up,4,Very happy with the SonicWave Lite. The comfort exceeded my expectations and the price feels fair.,positive,comfort,1,2
RV00818,2024-02-11,P002,MarketPulse Store,2,The SonicWave Lite costs too much for this level of comfort. I requested a return.,negative,comfort,0,15
RV00819,2024-05-22,P004,Marketplace,2,"Bad experience. The AeroRun Flex has weak comfort, confusing setup, and unhelpful service.",negative,comfort,1,13
RV00820,2024-11-10,P002,Support Follow-up,5,The SonicWave Lite feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,8
RV00821,2025-10-25,P003,Marketplace,5,The FitTrack Neo feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,0
RV00822,2025-01-15,P001,MarketPulse Store,4,"I have used the PulseBottle Pro for several weeks. Great build quality, simple setup, and helpful service.",positive,build quality,1,0
RV00823,2024-10-09,P001,Retail Survey,2,The PulseBottle Pro disappointed me. The price is poor and support took too long to respond.,negative,price,0,5
RV00824,2025-06-07,P001,Marketplace,5,Very happy with the PulseBottle Pro. The price exceeded my expectations and the price feels fair.,positive,price,1,7
RV00825,2024-08-05,P002,Retail Survey,4,Excellent purchase. The SonicWave Lite has strong comfort and arrived in perfect condition.,positive,comfort,1,15
RV00826,2025-10-14,P004,Marketplace,1,The AeroRun Flex disappointed me. The price is poor and support took too long to respond.,negative,price,1,4
RV00827,2024-05-22,P004,Retail Survey,3,The AeroRun Flex is fine for regular use. The price matches the listed specifications.,neutral,price,1,0
RV00828,2025-05-21,P004,Support Follow-up,4,Excellent purchase. The AeroRun Flex has strong comfort and arrived in perfect condition.,positive,comfort,1,0
RV00829,2024-02-23,P001,Retail Survey,5,Very happy with the PulseBottle Pro. The build quality exceeded my expectations and the price feels fair.,positive,build quality,1,3
RV00830,2024-02-03,P002,Retail Survey,5,Excellent purchase. The SonicWave Lite has strong price and arrived in perfect condition.,positive,price,0,9
RV00831,2025-07-25,P003,Retail Survey,1,The FitTrack Neo disappointed me. The fitness tracking is poor and support took too long to respond.,negative,fitness tracking,1,5
RV00832,2024-09-01,P003,Retail Survey,2,Not satisfied with the FitTrack Neo. The fitness tracking failed within a few days and delivery was delayed.,negative,fitness tracking,1,10
RV00833,2025-09-27,P002,Marketplace,5,Excellent purchase. The SonicWave Lite has strong battery and arrived in perfect condition.,positive,battery,1,14
RV00834,2024-04-05,P004,Support Follow-up,1,The AeroRun Flex disappointed me. The comfort is poor and support took too long to respond.,negative,comfort,1,14
RV00835,2025-10-19,P003,Support Follow-up,4,Very happy with the FitTrack Neo. The price exceeded my expectations and the price feels fair.,positive,price,1,17
RV00836,2024-09-15,P001,MarketPulse Store,4,"I have used the PulseBottle Pro for several weeks. Great build quality, simple setup, and helpful service.",positive,build quality,1,1
RV00837,2025-12-27,P004,Marketplace,4,Excellent purchase. The AeroRun Flex has strong sole quality and arrived in perfect condition.,positive,sole quality,0,12
RV00838,2025-04-24,P001,Retail Survey,2,The PulseBottle Pro disappointed me. The lid seal is poor and support took too long to respond.,negative,lid seal,0,15
RV00839,2024-06-18,P001,Support Follow-up,3,An ordinary experience with the PulseBottle Pro. The build quality is okay for the price.,neutral,build quality,1,6
RV00840,2024-01-27,P001,Retail Survey,5,The PulseBottle Pro feels reliable and the temperature retention is excellent. Delivery was quick and I would recommend it.,positive,temperature retention,1,21
RV00841,2024-06-06,P001,MarketPulse Store,3,The PulseBottle Pro is acceptable. The temperature retention is average and delivery took the expected time.,neutral,temperature retention,0,15
RV00842,2025-03-16,P004,MarketPulse Store,2,The AeroRun Flex disappointed me. The comfort is poor and support took too long to respond.,negative,comfort,1,9
RV00843,2024-07-08,P002,Retail Survey,4,"I have used the SonicWave Lite for several weeks. Great sound quality, simple setup, and helpful service.",positive,sound quality,1,10
RV00844,2024-04-12,P003,Support Follow-up,4,Excellent purchase. The FitTrack Neo has strong battery and arrived in perfect condition.,positive,battery,1,11
RV00845,2025-11-16,P004,MarketPulse Store,5,Excellent purchase. The AeroRun Flex has strong fit and arrived in perfect condition.,positive,fit,0,11
RV00846,2024-05-25,P004,Retail Survey,3,"I received the AeroRun Flex. It works as described, although the sole quality is neither great nor poor.",neutral,sole quality,1,0
RV00847,2025-05-19,P004,Retail Survey,4,The AeroRun Flex feels reliable and the sole quality is excellent. Delivery was quick and I would recommend it.,positive,sole quality,1,1
RV00848,2024-08-27,P002,Support Follow-up,3,"I received the SonicWave Lite. It works as described, although the price is neither great nor poor.",neutral,price,1,23
RV00849,2025-09-21,P003,MarketPulse Store,4,The FitTrack Neo feels reliable and the battery is excellent. Delivery was quick and I would recommend it.,positive,battery,1,10
RV00850,2025-04-29,P001,Support Follow-up,5,Excellent purchase. The PulseBottle Pro has strong lid seal and arrived in perfect condition.,positive,lid seal,1,3
RV00851,2025-08-13,P001,MarketPulse Store,5,"I have used the PulseBottle Pro for several weeks. Great price, simple setup, and helpful service.",positive,price,1,3
RV00852,2024-04-14,P004,Marketplace,3,The AeroRun Flex is fine for regular use. The fit matches the listed specifications.,neutral,fit,0,4
RV00853,2025-04-20,P003,Retail Survey,3,An ordinary experience with the FitTrack Neo. The battery is okay for the price.,neutral,battery,1,10
RV00854,2025-12-10,P001,Marketplace,3,The PulseBottle Pro is fine for regular use. The build quality matches the listed specifications.,neutral,build quality,1,0
RV00855,2025-07-15,P002,Support Follow-up,2,Not satisfied with the SonicWave Lite. The comfort failed within a few days and delivery was delayed.,negative,comfort,1,7
RV00856,2025-03-14,P002,MarketPulse Store,2,Not satisfied with the SonicWave Lite. The price failed within a few days and delivery was delayed.,negative,price,1,0
RV00857,2025-01-27,P001,Support Follow-up,3,The PulseBottle Pro is fine for regular use. The lid seal matches the listed specifications.,neutral,lid seal,1,9
RV00858,2025-10-16,P002,Support Follow-up,5,The SonicWave Lite feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,0,0
RV00859,2024-10-07,P004,Support Follow-up,3,The AeroRun Flex is acceptable. The fit is average and delivery took the expected time.,neutral,fit,1,9
RV00860,2024-04-18,P003,Retail Survey,5,The FitTrack Neo feels reliable and the fitness tracking is excellent. Delivery was quick and I would recommend it.,positive,fitness tracking,1,13
RV00861,2025-07-22,P004,Retail Survey,2,Not satisfied with the AeroRun Flex. The comfort failed within a few days and delivery was delayed.,negative,comfort,1,4
RV00862,2025-04-19,P003,Marketplace,3,The FitTrack Neo is acceptable. The price is average and delivery took the expected time.,neutral,price,1,15
RV00863,2025-10-11,P004,MarketPulse Store,3,The AeroRun Flex is fine for regular use. The price matches the listed specifications.,neutral,price,0,8
RV00864,2024-11-10,P004,MarketPulse Store,4,The AeroRun Flex feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,13
RV00865,2025-05-21,P002,MarketPulse Store,1,Not satisfied with the SonicWave Lite. The price failed within a few days and delivery was delayed.,negative,price,1,2
RV00866,2025-12-20,P003,MarketPulse Store,3,"I received the FitTrack Neo. It works as described, although the battery is neither great nor poor.",neutral,battery,1,0
